transaction_id,customer_id,account_id,account_age_days,customer_risk_score,kyc_status,transaction_amount,transaction_datetime,transaction_type,transaction_channel,merchant_id,merchant_category,currency,is_international,transaction_city,transaction_state,ip_address,device_id,device_type,geo_distance_from_last_txn_km,location_match_with_profile,txn_count_last_1hr,txn_count_last_24hr,avg_txn_amount_last_7days,current_vs_avg_amount_ratio,failed_login_attempts,is_night_transaction,receiver_id,receiver_bank,receiver_account_type,relationship_with_customer,fraud,fraud_type,report_source
TXN002118,CUST496,ACC35457,400,46,incomplete,183561,2025-01-04 20:50:00,pos,internet,MRC1383,Electronics,INR,no,Jaipur,RJ,103.131.84.70,DEV_13710,iOS,54.27,no,7,32,16596,11.06,1,yes,RCV5826,KOTAK,Savings,High-risk,yes,Merchant fraud,customer_complaint
TXN002119,CUST588,ACC81667,945,56,verified,27020,2025-01-15 17:53:00,imps,branch,MRC1862,Grocery,INR,no,Surat,GJ,103.69.69.170,DEV_33891,Web,116.01,yes,6,27,17722,1.52,0,yes,RCV7220,SBI,Savings,New,no,none,none
TXN002120,CUST138,ACC72894,694,63,verified,62567,2025-01-27 22:58:00,atm,mobile,MRC9459,Clothing,INR,no,Noida,UP,103.166.158.72,DEV_20374,iOS,209.39,yes,3,29,11087,5.64,4,no,RCV6090,BOB,Savings,Unknown,no,none,none
TXN002121,CUST370,ACC71305,1220,7,verified,63997,2025-02-05 11:43:00,neft,internet,MRC6518,Online Marketplace,INR,no,Pune,MH,103.1.212.6,DEV_34924,Web,38.19,yes,5,8,23232,2.75,5,no,RCV1592,SBI,Current,Unknown,no,none,none
TXN002122,CUST986,ACC22612,507,66,verified,119690,2025-01-19 01:41:00,atm,pos,MRC4489,Travel,INR,no,Hyderabad,TS,103.0.134.8,DEV_14847,iOS,62.17,no,2,34,24348,4.92,1,no,RCV8641,SBI,Current,New,no,none,none
TXN002123,CUST896,ACC88627,609,40,verified,164559,2025-01-16 12:09:00,atm,internet,MRC6499,Grocery,INR,no,Noida,UP,103.216.47.54,DEV_31910,Web,85.47,yes,7,33,6661,24.7,4,yes,RCV4709,ICICI,Wallet,New,no,none,none
TXN002124,CUST256,ACC47089,1748,54,verified,147213,2025-01-23 16:39:00,imps,mobile,MRC1989,Clothing,INR,no,Chandigarh,CH,103.204.94.59,DEV_86676,iOS,145.43,yes,6,5,24208,6.08,5,no,RCV4664,HDFC,Savings,Known,no,none,none
TXN002125,CUST174,ACC62137,1394,31,verified,152430,2025-02-04 03:32:00,imps,internet,MRC7989,Food,INR,no,Jaipur,RJ,103.121.69.237,DEV_50710,Android,101.66,yes,8,18,11736,12.99,5,no,RCV1378,HDFC,Savings,High-risk,no,none,none
TXN002126,CUST983,ACC10559,1856,97,verified,144238,2025-01-09 17:52:00,upi,mobile,MRC8047,Grocery,INR,no,Surat,GJ,103.77.185.48,DEV_28297,iOS,58.74,yes,4,29,21009,6.87,5,no,RCV3879,KOTAK,Savings,High-risk,no,none,none
TXN002127,CUST899,ACC76249,1865,52,incomplete,133785,2025-01-20 10:40:00,neft,pos,MRC5678,Travel,INR,no,Ahmedabad,GJ,103.157.21.243,DEV_17012,Android,185.58,yes,1,18,2534,52.78,0,no,RCV8364,AXIS,Savings,High-risk,no,none,none
TXN002128,CUST229,ACC47361,458,94,verified,19319,2025-01-09 22:51:00,debit,internet,MRC8269,Grocery,INR,no,Kolkata,WB,103.3.92.65,DEV_59544,iOS,72.61,yes,2,10,1802,10.71,4,no,RCV5192,SBI,Wallet,New,no,none,none
TXN002129,CUST786,ACC90720,1727,31,incomplete,90877,2025-02-03 06:30:00,imps,pos,MRC7023,Online Marketplace,INR,no,Pune,MH,103.29.151.79,DEV_31010,Web,15.56,yes,5,17,899,100.97,5,yes,RCV7035,BOB,Savings,New,no,none,none
TXN002130,CUST183,ACC25261,1897,34,verified,136154,2025-01-24 10:57:00,imps,pos,MRC4367,Grocery,INR,no,Nagpur,MH,103.24.64.203,DEV_65128,Web,59.71,yes,0,16,22983,5.92,5,no,RCV5003,BOB,Current,Known,no,none,none
TXN002131,CUST121,ACC30372,689,7,verified,105329,2025-02-01 14:20:00,neft,branch,MRC3568,Bills,INR,no,Indore,MP,103.102.15.54,DEV_13264,Android,168.49,yes,1,9,4963,21.22,2,no,RCV2702,BOB,Savings,Known,no,none,none
TXN002132,CUST558,ACC65355,1214,89,verified,52860,2025-01-06 09:39:00,debit,branch,MRC8227,Online Marketplace,INR,no,Bhopal,MP,103.154.92.123,DEV_38906,Android,196.14,yes,0,15,11718,4.51,0,no,RCV5067,SBI,Savings,Known,no,none,none
TXN002133,CUST638,ACC67920,1845,16,verified,56858,2025-02-02 21:29:00,imps,internet,MRC9021,Fuel,INR,no,Pune,MH,103.118.220.67,DEV_51795,Web,67.42,yes,9,6,24084,2.36,0,no,RCV9705,BOB,Current,New,no,none,none
TXN002134,CUST806,ACC42544,1992,22,verified,48662,2025-01-28 17:08:00,atm,internet,MRC6921,Fuel,INR,no,Bhopal,MP,103.187.101.235,DEV_23766,iOS,97.33,yes,2,31,1220,39.85,3,no,RCV4054,AXIS,Current,Unknown,no,none,none
TXN002135,CUST948,ACC10037,139,53,verified,61133,2025-02-07 19:19:00,neft,pos,MRC7051,Online Marketplace,INR,no,Bhopal,MP,103.122.185.223,DEV_77282,Web,4.73,yes,7,39,25957,2.36,4,no,RCV7829,ICICI,Wallet,Known,yes,UPI phishing,customer_complaint
TXN002136,CUST481,ACC53032,158,91,verified,176842,2025-01-14 05:12:00,imps,branch,MRC4966,Grocery,INR,no,Indore,MP,103.184.175.108,DEV_57283,Web,184.61,yes,3,8,2598,68.04,2,no,RCV5938,ICICI,Wallet,Unknown,no,none,none
TXN002137,CUST847,ACC88233,1505,17,verified,91197,2025-01-06 10:24:00,upi,internet,MRC8845,Clothing,INR,no,Gurgaon,HR,103.107.40.195,DEV_47846,iOS,104.97,no,6,18,28413,3.21,4,yes,RCV2924,HDFC,Savings,Known,no,none,none
TXN002138,CUST539,ACC51420,827,4,verified,89965,2025-01-11 09:28:00,imps,internet,MRC2886,Electronics,INR,no,Chennai,TN,103.161.161.129,DEV_77611,iOS,99.9,yes,8,24,19780,4.55,3,yes,RCV2437,ICICI,Wallet,Known,no,none,none
TXN002139,CUST703,ACC44600,1754,61,verified,150129,2025-02-07 12:04:00,debit,internet,MRC8704,Electronics,INR,no,Bhopal,MP,103.219.238.0,DEV_12012,Web,100.29,yes,4,33,3297,45.52,5,no,RCV4692,BOB,Savings,High-risk,no,none,none
TXN002140,CUST120,ACC58285,1656,99,verified,197864,2025-02-01 12:19:00,atm,branch,MRC3879,Electronics,INR,no,Nagpur,MH,103.249.86.229,DEV_33851,iOS,44.92,yes,3,0,3858,51.27,3,no,RCV2240,HDFC,Current,Known,no,none,none
TXN002141,CUST402,ACC72008,957,86,verified,127516,2025-01-27 11:53:00,debit,internet,MRC1160,Electronics,INR,no,Bhopal,MP,103.36.82.186,DEV_68138,Android,138.6,yes,8,2,7670,16.62,3,no,RCV2135,HDFC,Wallet,New,no,none,none
TXN002142,CUST968,ACC99520,509,52,verified,64174,2025-02-04 00:52:00,neft,pos,MRC9516,Travel,INR,no,Gurgaon,HR,103.218.170.114,DEV_94335,Android,6.18,yes,9,31,22383,2.87,2,yes,RCV9887,BOB,Savings,Unknown,no,none,none
TXN002143,CUST183,ACC15167,1682,35,verified,135040,2025-01-21 15:57:00,imps,internet,MRC1637,Electronics,INR,no,Gurgaon,HR,103.186.75.64,DEV_61757,Web,182.92,yes,4,15,6164,21.9,2,no,RCV1908,HDFC,Savings,New,no,none,none
TXN002144,CUST873,ACC10432,1388,44,verified,121322,2025-02-02 18:32:00,imps,atm,MRC9476,Travel,INR,no,Chandigarh,CH,103.12.110.0,DEV_79021,Android,25.16,yes,8,21,5927,20.47,3,no,RCV4425,HDFC,Wallet,High-risk,no,none,none
TXN002145,CUST758,ACC79687,1949,15,verified,148323,2025-01-11 10:17:00,pos,mobile,MRC3042,Clothing,INR,no,Hyderabad,TS,103.172.73.141,DEV_33036,iOS,245.91,yes,9,4,8106,18.3,3,no,RCV5367,ICICI,Current,New,no,none,none
TXN002146,CUST552,ACC81947,1244,61,verified,139778,2025-01-20 16:12:00,upi,pos,MRC8609,Electronics,INR,no,Bhopal,MP,103.167.149.126,DEV_53833,Web,12.11,yes,3,6,7153,19.54,2,no,RCV7173,SBI,Wallet,Unknown,no,none,none
TXN002147,CUST486,ACC60903,667,44,verified,39438,2025-02-05 20:04:00,atm,internet,MRC1084,Online Marketplace,INR,no,Delhi,DL,103.173.100.211,DEV_18757,iOS,75.15,yes,9,33,13083,3.01,5,no,RCV2658,HDFC,Current,Known,no,none,none
TXN002148,CUST606,ACC64149,1629,21,verified,77111,2025-01-05 12:28:00,imps,atm,MRC1737,Grocery,INR,no,Gurgaon,HR,103.247.249.46,DEV_79399,Web,63.57,yes,9,14,9238,8.35,1,no,RCV2366,BOB,Savings,High-risk,no,none,none
TXN002149,CUST356,ACC97640,1063,77,pending,176476,2025-02-01 04:47:00,pos,branch,MRC5784,Online Marketplace,INR,no,Nagpur,MH,103.186.91.139,DEV_97519,iOS,1.58,yes,8,34,20503,8.61,0,no,RCV6729,HDFC,Savings,Unknown,no,none,none
TXN002150,CUST669,ACC66768,586,47,verified,109702,2025-01-09 06:53:00,upi,pos,MRC7382,Electronics,INR,no,Mumbai,MH,103.56.207.64,DEV_95066,Web,105.71,yes,9,31,1357,80.78,4,no,RCV7871,HDFC,Savings,Unknown,no,none,none
TXN002151,CUST991,ACC70184,1057,75,verified,35754,2025-01-09 09:45:00,upi,pos,MRC2487,Bills,INR,no,Jaipur,RJ,103.145.195.69,DEV_76973,Android,165.22,yes,6,24,1452,24.61,0,no,RCV5789,KOTAK,Savings,New,no,none,none
TXN002152,CUST626,ACC75792,993,49,verified,197569,2025-02-01 01:56:00,debit,internet,MRC4436,Clothing,INR,no,Delhi,DL,103.57.178.61,DEV_15754,iOS,213.09,no,8,39,3498,56.46,4,no,RCV6526,ICICI,Savings,High-risk,no,none,none
TXN002153,CUST261,ACC43439,1976,53,verified,96103,2025-01-18 08:00:00,atm,branch,MRC1703,Clothing,INR,no,Jaipur,RJ,103.189.112.107,DEV_34298,iOS,44.64,yes,3,20,18035,5.33,4,no,RCV2044,ICICI,Wallet,Known,no,none,none
TXN002154,CUST262,ACC43257,732,27,verified,54209,2025-02-06 23:36:00,credit,internet,MRC5269,Grocery,INR,no,Ahmedabad,GJ,103.162.203.26,DEV_12488,Web,137.13,yes,9,14,18507,2.93,4,yes,RCV3387,KOTAK,Wallet,New,no,none,none
TXN002155,CUST931,ACC54674,231,31,verified,110360,2025-01-31 05:22:00,neft,atm,MRC8098,Online Marketplace,INR,no,Hyderabad,TS,103.183.28.42,DEV_61380,iOS,112.21,yes,6,29,23017,4.79,2,yes,RCV6863,ICICI,Wallet,New,no,none,none
TXN002156,CUST892,ACC61248,611,44,verified,114997,2025-01-06 05:36:00,pos,mobile,MRC1724,Grocery,INR,no,Mumbai,MH,103.116.16.164,DEV_88461,iOS,75.09,yes,2,13,1937,59.34,4,no,RCV3202,KOTAK,Wallet,Unknown,yes,Account takeover,customer_complaint
TXN002157,CUST891,ACC93602,1651,32,verified,116945,2025-01-16 20:36:00,upi,branch,MRC1090,Online Marketplace,INR,no,Kolkata,WB,103.249.39.253,DEV_74965,iOS,87.31,yes,9,29,6749,17.33,4,no,RCV1996,HDFC,Wallet,Known,no,none,none
TXN002158,CUST623,ACC55371,693,30,verified,116977,2025-01-02 12:57:00,credit,mobile,MRC2769,Fuel,INR,no,Jaipur,RJ,103.90.184.133,DEV_49123,Web,334.61,yes,2,22,13441,8.7,5,yes,RCV2691,SBI,Current,New,no,none,none
TXN002159,CUST885,ACC77996,751,18,verified,123655,2025-01-12 11:30:00,debit,atm,MRC1676,Clothing,INR,no,Noida,UP,103.99.186.186,DEV_32665,Web,82.4,yes,9,3,6686,18.49,5,no,RCV4515,ICICI,Savings,High-risk,yes,Account takeover,customer_complaint
TXN002160,CUST370,ACC47297,934,63,verified,170170,2025-01-20 13:25:00,upi,pos,MRC7570,Online Marketplace,INR,no,Mumbai,MH,103.108.116.242,DEV_79741,Web,185.17,yes,9,26,29983,5.68,4,no,RCV2946,HDFC,Wallet,Unknown,no,none,none
TXN002161,CUST591,ACC64273,1622,16,verified,88303,2025-01-13 17:10:00,neft,atm,MRC5204,Online Marketplace,INR,no,Noida,UP,103.198.42.121,DEV_60560,Android,45.98,yes,2,23,28654,3.08,5,yes,RCV4390,SBI,Wallet,High-risk,no,none,none
TXN002162,CUST307,ACC71256,589,35,verified,113413,2025-01-03 14:34:00,atm,mobile,MRC7689,Food,INR,no,Chennai,TN,103.127.83.201,DEV_68667,Android,22.11,yes,2,29,29862,3.8,1,no,RCV8181,ICICI,Current,New,no,none,none
TXN002163,CUST638,ACC44743,1910,62,verified,57469,2025-01-29 11:59:00,credit,branch,MRC5796,Online Marketplace,INR,no,Nagpur,MH,103.142.14.86,DEV_33610,iOS,177.22,no,9,13,19243,2.99,4,no,RCV4887,KOTAK,Current,High-risk,no,none,none
TXN002164,CUST683,ACC78752,410,9,incomplete,109289,2025-01-21 11:15:00,atm,internet,MRC3374,Food,INR,no,Gurgaon,HR,103.9.67.32,DEV_94811,iOS,12.34,no,3,7,4979,21.95,4,no,RCV8293,SBI,Savings,Unknown,no,none,none
TXN002165,CUST159,ACC89803,1898,62,verified,101362,2025-01-05 13:55:00,credit,mobile,MRC4522,Online Marketplace,INR,no,Mumbai,MH,103.203.8.154,DEV_29131,Web,58.96,yes,9,3,4934,20.54,5,no,RCV4373,ICICI,Current,Known,yes,UPI phishing,system_alert
TXN002166,CUST529,ACC85117,910,39,verified,86477,2025-01-20 12:33:00,pos,branch,MRC5780,Grocery,INR,no,Pune,MH,103.189.121.10,DEV_82575,Android,36.94,yes,9,29,20166,4.29,4,no,RCV4344,HDFC,Current,New,no,none,none
TXN002167,CUST756,ACC80051,1637,51,verified,137162,2025-01-13 01:21:00,debit,mobile,MRC9872,Clothing,INR,no,Kolkata,WB,103.223.142.198,DEV_32159,iOS,47.48,no,1,31,22902,5.99,5,no,RCV5719,SBI,Current,New,no,none,none
TXN002168,CUST704,ACC32076,521,10,verified,116470,2025-02-07 12:54:00,upi,pos,MRC7067,Online Marketplace,INR,yes,Indore,MP,103.89.7.68,DEV_84574,iOS,174.05,yes,5,11,24088,4.83,3,no,RCV3406,KOTAK,Savings,Unknown,no,none,none
TXN002169,CUST408,ACC85312,97,52,verified,78283,2025-01-10 15:06:00,upi,pos,MRC2291,Food,INR,no,Gurgaon,HR,103.193.129.201,DEV_37837,Android,97.44,yes,8,13,9726,8.05,5,yes,RCV6631,ICICI,Wallet,Unknown,no,none,none
TXN002170,CUST619,ACC97483,1498,12,verified,18450,2025-01-27 23:00:00,debit,internet,MRC3685,Food,INR,no,Hyderabad,TS,103.144.76.8,DEV_41193,Android,277.07,yes,6,4,11358,1.62,2,no,RCV9658,SBI,Savings,High-risk,no,none,none
TXN002171,CUST690,ACC12963,59,72,verified,134458,2025-01-14 07:48:00,neft,pos,MRC3319,Electronics,INR,no,Indore,MP,103.207.70.75,DEV_47047,iOS,65.23,no,4,26,19678,6.83,2,no,RCV8871,BOB,Wallet,Unknown,no,none,none
TXN002172,CUST126,ACC82322,112,62,verified,50247,2025-02-09 09:31:00,neft,atm,MRC5354,Clothing,INR,no,Noida,UP,103.3.244.30,DEV_10970,Android,39.17,no,1,35,11674,4.3,4,no,RCV4065,ICICI,Current,Unknown,no,none,none
TXN002173,CUST785,ACC23866,377,3,verified,99360,2025-01-04 01:10:00,imps,internet,MRC8066,Food,INR,no,Jaipur,RJ,103.223.227.130,DEV_46482,iOS,16.86,no,9,10,1743,56.97,5,no,RCV4019,BOB,Wallet,High-risk,no,none,none
TXN002174,CUST661,ACC42305,945,83,verified,158792,2025-01-07 11:45:00,credit,mobile,MRC9429,Food,INR,no,Bhopal,MP,103.40.134.193,DEV_19601,Web,21.59,yes,4,8,2310,68.71,1,no,RCV8073,BOB,Wallet,Unknown,no,none,none
TXN002175,CUST298,ACC72403,1525,11,verified,317,2025-01-05 04:12:00,neft,atm,MRC7079,Food,INR,no,Jaipur,RJ,103.74.177.59,DEV_30651,Web,202.01,no,8,16,11577,0.03,1,no,RCV8834,SBI,Wallet,Unknown,yes,Merchant fraud,system_alert
TXN002176,CUST486,ACC92896,1591,8,verified,53198,2025-01-05 02:03:00,neft,branch,MRC1303,Online Marketplace,INR,no,Delhi,DL,103.198.46.56,DEV_34188,Web,6.38,yes,0,6,10882,4.89,5,no,RCV3194,KOTAK,Savings,High-risk,no,none,none
TXN002177,CUST448,ACC42813,1724,90,verified,100819,2025-02-07 19:16:00,credit,mobile,MRC2626,Fuel,INR,no,Chennai,TN,103.83.149.21,DEV_78447,Web,95.67,yes,9,26,10802,9.33,5,yes,RCV9311,HDFC,Wallet,New,no,none,none
TXN002178,CUST792,ACC76729,1812,23,verified,88215,2025-01-29 20:52:00,imps,pos,MRC2253,Food,INR,no,Bhopal,MP,103.88.17.201,DEV_95078,Android,15.3,yes,5,39,5549,15.89,1,yes,RCV8155,HDFC,Wallet,Unknown,no,none,none
TXN002179,CUST635,ACC70686,1301,10,verified,175477,2025-01-20 02:26:00,debit,mobile,MRC2998,Electronics,INR,no,Mumbai,MH,103.189.113.228,DEV_71355,Android,79.85,yes,3,7,4874,36.0,1,no,RCV4841,HDFC,Wallet,High-risk,no,none,none
TXN002180,CUST927,ACC14512,1430,18,verified,99871,2025-01-30 16:50:00,atm,pos,MRC5259,Clothing,INR,no,Bengaluru,KA,103.11.28.2,DEV_33063,iOS,82.56,yes,5,26,2248,44.41,3,no,RCV9570,SBI,Savings,Known,no,none,none
TXN002181,CUST477,ACC32666,1353,76,verified,45842,2025-01-14 20:42:00,atm,atm,MRC3401,Bills,INR,no,Chandigarh,CH,103.180.118.25,DEV_43804,Android,104.66,no,3,25,1948,23.52,0,yes,RCV9933,BOB,Savings,Known,no,none,none
TXN002182,CUST998,ACC26630,1553,39,verified,19356,2025-01-15 06:28:00,debit,atm,MRC3749,Travel,INR,no,Indore,MP,103.208.211.179,DEV_56080,Android,74.71,yes,2,36,10380,1.86,4,yes,RCV2805,KOTAK,Current,Unknown,no,none,none
TXN002183,CUST657,ACC84519,1482,26,verified,16516,2025-01-04 05:31:00,atm,atm,MRC8296,Clothing,INR,no,Bengaluru,KA,103.227.226.211,DEV_47252,Web,4.45,no,1,2,17247,0.96,3,yes,RCV6031,BOB,Wallet,High-risk,no,none,none
TXN002184,CUST626,ACC10636,1810,11,verified,19971,2025-01-03 01:16:00,debit,internet,MRC6061,Fuel,INR,no,Surat,GJ,103.230.77.242,DEV_42756,Android,10.88,yes,8,21,4197,4.76,2,no,RCV2026,BOB,Wallet,Known,no,none,none
TXN002185,CUST252,ACC13775,1509,10,pending,154343,2025-01-27 18:29:00,credit,pos,MRC7852,Electronics,INR,no,Gurgaon,HR,103.105.168.249,DEV_24442,Android,37.4,yes,1,17,26274,5.87,5,no,RCV7205,BOB,Savings,Known,no,none,none
TXN002186,CUST833,ACC77957,907,3,verified,90636,2025-01-21 06:11:00,pos,mobile,MRC1860,Clothing,INR,no,Bengaluru,KA,103.140.119.167,DEV_81820,Android,52.27,yes,4,8,26016,3.48,1,no,RCV5041,SBI,Wallet,Unknown,no,none,none
TXN002187,CUST305,ACC74591,1623,62,pending,3178,2025-01-25 23:34:00,credit,mobile,MRC5933,Grocery,INR,no,Bengaluru,KA,103.91.228.50,DEV_18164,Web,29.5,yes,6,28,19346,0.16,3,yes,RCV3384,BOB,Savings,Known,no,none,none
TXN002188,CUST554,ACC88561,918,71,verified,95046,2025-02-04 01:05:00,pos,mobile,MRC1480,Electronics,INR,no,Surat,GJ,103.95.129.163,DEV_86551,Android,102.46,yes,6,32,19463,4.88,3,yes,RCV9963,KOTAK,Current,High-risk,no,none,none
TXN002189,CUST372,ACC84816,1273,61,verified,168802,2025-02-04 17:01:00,imps,internet,MRC2971,Travel,INR,no,Delhi,DL,103.13.250.153,DEV_71618,Android,50.71,yes,1,6,28436,5.94,2,yes,RCV1127,BOB,Savings,High-risk,no,none,none
TXN002190,CUST993,ACC21351,267,4,verified,116605,2025-01-26 22:45:00,pos,internet,MRC9299,Fuel,INR,no,Chandigarh,CH,103.193.138.200,DEV_67264,Android,330.39,yes,1,32,26451,4.41,5,no,RCV9733,BOB,Wallet,Unknown,no,none,none
TXN002191,CUST335,ACC65184,1741,61,pending,77754,2025-01-30 02:53:00,neft,pos,MRC6820,Travel,INR,no,Pune,MH,103.49.227.124,DEV_47551,iOS,60.12,yes,0,4,28741,2.71,2,no,RCV5640,HDFC,Current,New,no,none,none
TXN002192,CUST951,ACC79180,1977,8,verified,77846,2025-01-20 10:32:00,debit,internet,MRC4913,Online Marketplace,INR,no,Chandigarh,CH,103.70.162.208,DEV_20023,iOS,62.53,yes,7,36,3447,22.58,4,no,RCV2119,SBI,Wallet,High-risk,no,none,none
TXN002193,CUST839,ACC91678,1875,13,incomplete,80667,2025-01-18 16:36:00,neft,atm,MRC3162,Bills,INR,no,Pune,MH,103.217.156.37,DEV_93627,Android,11.46,no,1,9,16255,4.96,2,no,RCV6536,ICICI,Current,New,no,none,none
TXN002194,CUST620,ACC83309,1676,12,verified,168234,2025-01-01 10:59:00,atm,mobile,MRC1546,Grocery,INR,no,Hyderabad,TS,103.32.74.225,DEV_42731,Web,36.45,yes,9,7,8486,19.82,1,no,RCV5154,BOB,Wallet,New,no,none,none
TXN002195,CUST777,ACC20778,1997,35,verified,99118,2025-01-06 10:05:00,debit,atm,MRC7815,Grocery,INR,no,Indore,MP,103.133.145.158,DEV_38124,Android,169.94,no,9,0,24646,4.02,1,no,RCV3360,SBI,Wallet,High-risk,no,none,none
TXN002196,CUST930,ACC22501,399,54,incomplete,167920,2025-01-01 12:40:00,upi,internet,MRC3686,Online Marketplace,INR,no,Jaipur,RJ,103.78.221.234,DEV_43844,Android,224.92,no,1,39,2978,56.37,3,no,RCV1866,KOTAK,Wallet,High-risk,no,none,none
TXN002197,CUST825,ACC12108,1376,51,incomplete,168323,2025-01-22 08:53:00,imps,mobile,MRC4885,Grocery,INR,no,Chandigarh,CH,103.76.132.211,DEV_97715,iOS,9.88,yes,8,16,11419,14.74,1,no,RCV2624,AXIS,Savings,Unknown,no,none,none
TXN002198,CUST600,ACC46382,782,43,verified,51276,2025-01-29 16:11:00,upi,branch,MRC8715,Online Marketplace,INR,no,Surat,GJ,103.39.174.62,DEV_95075,Web,101.49,yes,6,13,2455,20.88,2,no,RCV7360,ICICI,Savings,Unknown,no,none,none
TXN002199,CUST216,ACC85787,763,66,pending,44789,2025-01-24 10:06:00,imps,atm,MRC3118,Clothing,INR,no,Surat,GJ,103.81.42.1,DEV_28500,Web,90.98,yes,3,29,17156,2.61,2,no,RCV2363,AXIS,Savings,Unknown,no,none,none
TXN002200,CUST485,ACC33341,1420,15,verified,39730,2025-01-20 11:47:00,imps,branch,MRC9585,Online Marketplace,INR,no,Jaipur,RJ,103.75.147.112,DEV_62166,Web,4.45,yes,6,20,5407,7.35,1,no,RCV6205,SBI,Savings,New,no,none,none
TXN002201,CUST443,ACC87214,403,49,pending,150170,2025-01-30 15:58:00,imps,pos,MRC5633,Bills,INR,no,Noida,UP,103.249.242.23,DEV_31669,Web,111.77,yes,9,36,17375,8.64,4,yes,RCV6245,KOTAK,Wallet,Known,no,none,none
TXN002202,CUST683,ACC24367,692,34,pending,66446,2025-01-27 19:28:00,pos,atm,MRC1175,Online Marketplace,INR,no,Bhopal,MP,103.72.109.162,DEV_42902,Web,132.96,yes,7,20,14209,4.68,2,no,RCV9111,HDFC,Wallet,High-risk,no,none,none
TXN002203,CUST494,ACC79868,1692,39,pending,10747,2025-02-08 20:31:00,upi,mobile,MRC7156,Electronics,INR,no,Hyderabad,TS,103.182.179.222,DEV_24410,Android,116.85,yes,3,8,16901,0.64,0,no,RCV3313,ICICI,Savings,New,yes,Card theft,system_alert
TXN002204,CUST163,ACC22002,279,26,pending,100434,2025-01-04 01:28:00,imps,mobile,MRC5765,Electronics,INR,no,Kolkata,WB,103.44.46.92,DEV_28170,Android,68.02,yes,5,19,4337,23.15,1,no,RCV1798,ICICI,Wallet,New,no,none,none
TXN002205,CUST816,ACC95820,158,69,verified,78840,2025-01-02 06:55:00,debit,branch,MRC5319,Clothing,INR,no,Kolkata,WB,103.122.50.116,DEV_18394,Web,20.79,yes,3,11,22284,3.54,2,no,RCV7577,AXIS,Wallet,Unknown,no,none,none
TXN002206,CUST820,ACC69949,1413,48,verified,6133,2025-01-20 07:05:00,debit,mobile,MRC4525,Food,INR,no,Chandigarh,CH,103.120.28.195,DEV_15843,iOS,17.92,yes,3,29,23901,0.26,0,no,RCV8923,AXIS,Wallet,High-risk,no,none,none
TXN002207,CUST171,ACC25700,820,89,verified,157533,2025-01-12 14:58:00,upi,atm,MRC1483,Grocery,INR,no,Gurgaon,HR,103.103.177.122,DEV_14384,Android,57.8,no,9,1,1395,112.85,3,no,RCV8008,AXIS,Savings,Known,no,none,none
TXN002208,CUST888,ACC89305,37,51,verified,106358,2025-01-04 21:41:00,pos,internet,MRC7337,Travel,INR,no,Indore,MP,103.248.13.155,DEV_79938,iOS,41.89,yes,2,3,10108,10.52,3,no,RCV4338,KOTAK,Current,New,no,none,none
TXN002209,CUST373,ACC72543,1182,98,verified,197532,2025-01-25 08:00:00,pos,internet,MRC9503,Grocery,INR,no,Bhopal,MP,103.57.32.103,DEV_99481,Android,53.99,yes,7,31,13801,14.31,0,yes,RCV4782,HDFC,Current,High-risk,no,none,none
TXN002210,CUST419,ACC39318,1453,4,verified,165667,2025-02-07 01:06:00,credit,mobile,MRC6405,Fuel,INR,no,Chennai,TN,103.71.50.128,DEV_98999,iOS,13.87,yes,9,2,1127,146.87,2,no,RCV8381,HDFC,Savings,Unknown,yes,Mule account,system_alert
TXN002211,CUST437,ACC99859,289,98,verified,149788,2025-02-02 22:10:00,credit,pos,MRC7710,Electronics,INR,no,Noida,UP,103.67.28.34,DEV_87314,Web,66.74,yes,0,30,17282,8.67,2,no,RCV6384,BOB,Current,Known,no,none,none
TXN002212,CUST465,ACC37610,1215,27,verified,136852,2025-01-27 03:38:00,upi,atm,MRC5825,Grocery,INR,no,Chandigarh,CH,103.145.101.126,DEV_30631,Android,169.56,yes,0,28,11927,11.47,4,no,RCV1899,SBI,Wallet,Unknown,no,none,none
TXN002213,CUST594,ACC82499,175,42,verified,138777,2025-01-19 18:14:00,pos,pos,MRC6336,Food,INR,no,Hyderabad,TS,103.242.171.54,DEV_97169,Web,154.04,yes,1,13,12087,11.48,5,yes,RCV8991,KOTAK,Savings,Known,no,none,none
TXN002214,CUST706,ACC83374,26,56,verified,164702,2025-01-03 04:42:00,imps,branch,MRC1517,Bills,INR,no,Bhopal,MP,103.113.163.103,DEV_93990,iOS,111.04,yes,0,23,24750,6.65,3,no,RCV6597,AXIS,Savings,Unknown,no,none,none
TXN002215,CUST265,ACC75226,1183,93,verified,37429,2025-01-15 01:44:00,imps,mobile,MRC9455,Grocery,INR,no,Indore,MP,103.127.146.176,DEV_34617,Web,151.96,yes,4,31,8555,4.37,3,no,RCV9540,HDFC,Savings,Unknown,no,none,none
TXN002216,CUST643,ACC55167,348,69,verified,121920,2025-01-28 06:45:00,imps,branch,MRC5936,Food,INR,no,Noida,UP,103.123.20.246,DEV_59433,Android,7.13,yes,7,12,1339,90.99,2,no,RCV6225,KOTAK,Savings,Unknown,no,none,none
